Id,SalePrice
1461,126601.039062
1462,159193.09375
1463,179549.3125
1464,185817.1875
1465,202705.78125
1466,173529.609375
1467,164475.59375
1468,161640.90625
1469,179268.71875
1470,122813.210938
1471,192967.234375
1472,99197.1171875
1473,98755.1015625
1474,152665.015625
1475,124011.109375
1476,399667.0625
1477,264347.6875
1478,292731.34375
1479,252865.453125
1480,474076.9375
1481,299235.28125
1482,200557.765625
1483,167968.640625
1484,161690.859375
1485,178608.671875
1486,196883.125
1487,342116.96875
1488,242640.609375
1489,214258.828125
1490,221882.28125
1491,191875.1875
1492,95220.8359375
1493,176662.078125
1494,298644.375
1495,282190.5
1496,222343.734375
1497,177542.625
1498,157027.453125
1499,157049.578125
1500,146170.34375
1501,178272.125
1502,151210.96875
1503,315241.53125
1504,235166.75
1505,224645.265625
1506,171156.859375
1507,238985.390625
1508,192547.359375
1509,155988.296875
1510,146667.796875
1511,142733.046875
1512,174577.5625
1513,141208.796875
1514,182860.671875
1515,197150.640625
1516,156305.9375
1517,159010.390625
1518,130411.914062
1519,225861.265625
1520,132196.3125
1521,133427.4375
1522,171896.84375
1523,105398.507812
1524,125097.679688
1525,121584.617188
1526,118069.203125
1527,99752.84375
1528,136327.25
1529,139356.09375
1530,170957.578125
1531,102044.085938
1532,104933.078125
1533,161247.21875
1534,121695.710938
1535,161269.484375
1536,116223.054688
1537,61431.5703125
1538,161500.4375
1539,198980.453125
1540,79121.6484375
1541,147891.0625
1542,144502.59375
1543,208340.03125
1544,91696.671875
1545,104995.78125
1546,131125.859375
1547,141258.125
1548,136576.234375
1549,109315.554688
1550,138008.875
1551,120611.054688
1552,136466.90625
1553,158715.71875
1554,103194.453125
1555,176445.78125
1556,87319.328125
1557,112179.125
1558,99338.5390625
1559,79549.1328125
1560,143594.4375
1561,137160.046875
1562,130598.585938
1563,122324.679688
1564,156597.421875
1565,145511.5625
1566,236173.859375
1567,70282.796875
1568,222835.84375
1569,130383.875
1570,131440.375
1571,120742.445312
1572,146224.171875
1573,251116.265625
1574,113829.179688
1575,228774.640625
1576,228488.859375
1577,198343.953125
1578,142896.921875
1579,144850.515625
1580,189124.6875
1581,153254.03125
1582,126300.085938
1583,331165.90625
1584,232288.96875
1585,142495.734375
1586,79324.4453125
1587,94723.6796875
1588,142747.328125
1589,100161.421875
1590,131794.984375
1591,93356.6328125
1592,120124.742188
1593,127971.054688
1594,152974.046875
1595,111489.5
1596,239839.234375
1597,183904.6875
1598,212679.65625
1599,181829.640625
1600,179069.921875
1601,72272.1796875
1602,116387.617188
1603,85872.40625
1604,276591.71875
1605,248641.734375
1606,166759.765625
1607,174258.3125
1608,206262.546875
1609,200742.984375
1610,143653.0625
1611,137802.140625
1612,164032.0
1613,159156.25
1614,126546.992188
1615,87963.546875
1616,64186.375
1617,91437.3046875
1618,123580.257812
1619,144851.8125
1620,152022.234375
1621,137246.234375
1622,134156.53125
1623,271479.75
1624,210332.34375
1625,128073.757812
1626,159771.21875
1627,186193.578125
1628,275275.875
1629,175770.40625
1630,375298.25
1631,225552.3125
1632,260361.421875
1633,167628.734375
1634,181444.984375
1635,178455.75
1636,149946.234375
1637,190633.765625
1638,210060.828125
1639,175060.9375
1640,252830.4375
1641,171591.0625
1642,218017.359375
1643,224261.78125
1644,219584.46875
1645,188945.734375
1646,152322.796875
1647,161233.90625
1648,128754.3125
1649,138333.34375
1650,116342.21875
1651,127285.03125
1652,100765.148438
1653,97949.109375
1654,150179.8125
1655,144839.03125
1656,146736.359375
1657,151562.109375
1658,145069.71875
1659,127984.414062
1660,154251.96875
1661,493132.5625
1662,415052.84375
1663,382432.0625
1664,379361.0
1665,321346.5
1666,311094.375
1667,354949.6875
1668,337813.1875
1669,295615.6875
1670,354105.46875
1671,264463.09375
1672,555619.875
1673,306264.34375
1674,248327.8125
1675,181257.6875
1676,180756.453125
1677,217544.90625
1678,466627.625
1679,386095.0625
1680,337569.5625
1681,265493.28125
1682,280682.9375
1683,175793.859375
1684,178312.6875
1685,171180.296875
1686,163060.171875
1687,168670.75
1688,189889.34375
1689,194039.1875
1690,191118.421875
1691,177056.96875
1692,267748.28125
1693,170333.15625
1694,175138.203125
1695,162541.03125
1696,277355.4375
1697,162329.390625
1698,349066.03125
1699,326986.875
1700,242215.859375
1701,264003.9375
1702,263335.5625
1703,261114.234375
1704,291134.125
1705,230548.03125
1706,445498.59375
1707,221233.296875
1708,203506.015625
1709,276214.75
1710,222555.328125
1711,255510.96875
1712,245791.109375
1713,258384.96875
1714,218781.0
1715,202593.09375
1716,191640.203125
1717,177092.96875
1718,134879.0
1719,194891.75
1720,247015.921875
1721,182331.25
1722,132616.890625
1723,160023.171875
1724,223934.71875
1725,235513.1875
1726,186569.171875
1727,158528.90625
1728,184226.296875
1729,159228.765625
1730,154315.578125
1731,120827.140625
1732,130596.90625
1733,122808.617188
1734,118636.296875
1735,137564.546875
1736,115470.351562
1737,360767.03125
1738,215691.234375
1739,277056.6875
1740,231528.625
1741,196006.078125
1742,171559.140625
1743,174692.78125
1744,296229.40625
1745,226420.703125
1746,209618.40625
1747,220534.140625
1748,215095.65625
1749,150929.859375
1750,129229.953125
1751,242769.5625
1752,120905.742188
1753,144811.234375
1754,199997.5
1755,163858.390625
1756,132498.421875
1757,124478.320312
1758,139419.8125
1759,167365.40625
1760,162674.765625
1761,141176.171875
1762,173970.015625
1763,169617.953125
1764,112317.25
1765,180061.875
1766,172361.703125
1767,220402.34375
1768,147920.90625
1769,177730.765625
1770,146440.4375
1771,121931.828125
1772,138283.21875
1773,125155.109375
1774,101272.054688
1775,135291.96875
1776,123434.773438
1777,109756.945312
1778,143490.265625
1779,113736.273438
1780,176229.578125
1781,129247.6875
1782,91725.796875
1783,139628.21875
1784,100817.757812
1785,118475.78125
1786,155176.890625
1787,161151.484375
1788,66777.7265625
1789,105660.59375
1790,75505.8515625
1791,178420.59375
1792,158417.046875
1793,130764.203125
1794,147034.3125
1795,134806.90625
1796,122251.632812
1797,128097.65625
1798,116050.484375
1799,114242.289062
1800,123072.726562
1801,132089.59375
1802,141313.578125
1803,150695.671875
1804,144215.53125
1805,134303.34375
1806,121532.023438
1807,137435.015625
1808,131128.21875
1809,117177.203125
1810,144894.890625
1811,97957.6015625
1812,99329.4140625
1813,122893.9375
1814,90631.1328125
1815,52351.9023438
1816,95032.7890625
1817,113717.679688
1818,155023.96875
1819,123028.421875
1820,52915.3242188
1821,102208.921875
1822,152152.625
1823,37786.9492188
1824,136389.28125
1825,133126.328125
1826,99568.9765625
1827,97206.859375
1828,141308.453125
1829,100126.695312
1830,141198.859375
1831,159417.59375
1832,73169.828125
1833,141406.46875
1834,128316.023438
1835,135472.140625
1836,125096.710938
1837,92839.953125
1838,134500.25
1839,84953.375
1840,155298.25
1841,144066.265625
1842,76835.3671875
1843,135041.03125
1844,129867.289062
1845,137357.3125
1846,153705.6875
1847,164258.78125
1848,53180.3398438
1849,113972.789062
1850,120147.65625
1851,154135.96875
1852,130954.453125
1853,131613.46875
1854,177427.6875
1855,153757.953125
1856,221421.078125
1857,168719.953125
1858,127253.3125
1859,118647.820312
1860,156170.453125
1861,117632.367188
1862,293326.03125
1863,283480.1875
1864,283480.1875
1865,335196.34375
1866,342252.53125
1867,241466.78125
1868,296607.71875
1869,201741.40625
1870,242682.390625
1871,242388.78125
1872,169594.90625
1873,228312.609375
1874,137358.671875
1875,206646.25
1876,186338.71875
1877,217634.140625
1878,199654.328125
1879,131202.265625
1880,132151.96875
1881,232929.59375
1882,252198.734375
1883,191710.203125
1884,209146.140625
1885,252269.828125
1886,290297.21875
1887,206540.296875
1888,283877.90625
1889,161687.65625
1890,133220.9375
1891,132489.703125
1892,107158.65625
1893,131992.828125
1894,128184.328125
1895,145152.40625
1896,122664.304688
1897,107662.953125
1898,112563.820312
1899,161216.15625
1900,153680.734375
1901,172040.125
1902,148547.328125
1903,219800.421875
1904,140035.375
1905,191745.234375
1906,178611.09375
1907,206605.703125
1908,110426.601562
1909,135331.046875
1910,118731.085938
1911,208705.28125
1912,321935.84375
1913,145939.453125
1914,71864.3203125
1915,321749.15625
1916,68001.71875
1917,264391.4375
1918,138743.59375
1919,162773.578125
1920,149407.28125
1921,440903.875
1922,340477.71875
1923,207574.078125
1924,228829.6875
1925,201974.203125
1926,396394.0625
1927,136997.28125
1928,153951.8125
1929,125872.679688
1930,128742.140625
1931,145399.03125
1932,134646.0625
1933,172847.65625
1934,175589.75
1935,169092.109375
1936,179836.671875
1937,179858.84375
1938,175023.21875
1939,251719.484375
1940,197718.953125
1941,164896.984375
1942,185245.953125
1943,208444.96875
1944,326954.90625
1945,388035.6875
1946,159757.78125
1947,319311.15625
1948,173888.4375
1949,228278.984375
1950,183301.46875
1951,257990.6875
1952,222626.09375
1953,167836.609375
1954,196223.515625
1955,133193.671875
1956,299968.15625
1957,149864.859375
1958,330315.78125
1959,143909.859375
1960,118019.554688
1961,122723.835938
1962,100762.148438
1963,110459.507812
1964,104678.039062
1965,145989.40625
1966,142853.828125
1967,294583.53125
1968,487113.90625
1969,399868.28125
1970,452823.53125
1971,447718.90625
1972,373338.6875
1973,262024.921875
1974,315472.21875
1975,416755.71875
1976,271777.125
1977,323510.46875
1978,366215.53125
1979,326979.84375
1980,189700.125
1981,349379.46875
1982,217053.75
1983,199498.3125
1984,165577.140625
1985,218837.0
1986,219941.71875
1987,179966.9375
1988,175813.296875
1989,193100.90625
1990,216635.484375
1991,240903.953125
1992,206215.78125
1993,173646.71875
1994,243398.4375
1995,182730.03125
1996,248356.90625
1997,312949.125
1998,315784.34375
1999,261836.625
2000,308681.34375
2001,264588.65625
2002,247786.8125
2003,265890.71875
2004,272375.34375
2005,226383.765625
2006,228112.84375
2007,246463.234375
2008,221843.78125
2009,187324.640625
2010,195656.609375
2011,142785.328125
2012,176065.828125
2013,181166.40625
2014,185040.453125
2015,198239.546875
2016,190248.296875
2017,201509.859375
2018,122753.953125
2019,137513.015625
2020,122250.820312
2021,110849.25
2022,181236.140625
2023,142763.1875
2024,261438.109375
2025,362434.96875
2026,169082.46875
2027,148311.609375
2028,155472.734375
2029,161417.09375
2030,265830.65625
2031,244512.421875
2032,257435.578125
2033,260084.203125
2034,163062.125
2035,201638.859375
2036,190661.359375
2037,195441.859375
2038,297801.375
2039,207789.4375
2040,342944.71875
2041,280624.4375
2042,197699.125
2043,169471.953125
2044,169340.9375
2045,206758.3125
2046,140336.234375
2047,150165.96875
2048,141648.375
2049,143913.1875
2050,182151.015625
2051,105015.195312
2052,122690.039062
2053,147661.921875
2054,85959.8125
2055,156324.078125
2056,137897.078125
2057,123831.296875
2058,217474.859375
2059,132581.546875
2060,175235.390625
2061,175385.984375
2062,131690.15625
2063,116113.054688
2064,140973.546875
2065,127594.125
2066,161210.859375
2067,121309.835938
2068,117363.523438
2069,88648.6171875
2070,108368.398438
2071,94759.2890625
2072,101304.054688
2073,142289.734375
2074,185999.0
2075,146606.140625
2076,121853.679688
2077,150291.875
2078,122723.703125
2079,134669.453125
2080,117963.71875
2081,122898.585938
2082,106714.0625
2083,141034.140625
2084,109923.648438
2085,120172.203125
2086,137362.984375
2087,129382.367188
2088,98770.6953125
2089,66887.0859375
2090,134997.796875
2091,118270.25
2092,134025.96875
2093,133190.09375
2094,128530.320312
2095,149389.921875
2096,79209.3828125
2097,94028.0859375
2098,146455.8125
2099,65006.3242188
2100,83222.8125
2101,121130.710938
2102,134065.453125
2103,101740.039062
2104,139660.5
2105,130728.390625
2106,76832.0859375
2107,198138.09375
2108,120645.46875
2109,111899.726562
2110,132423.15625
2111,154202.375
2112,138940.09375
2113,123653.007812
2114,115024.242188
2115,158198.40625
2116,116522.203125
2117,148201.265625
2118,120830.671875
2119,106461.265625
2120,113188.429688
2121,84369.625
2122,95583.265625
2123,91867.4375
2124,175826.359375
2125,130987.875
2126,150949.203125
2127,152257.296875
2128,133951.15625
2129,108211.90625
2130,145557.328125
2131,151872.703125
2132,118205.710938
2133,121106.773438
2134,115529.5
2135,90177.359375
2136,64925.6953125
2137,116891.492188
2138,137513.1875
2139,148787.859375
2140,138921.390625
2141,141288.125
2142,124290.171875
2143,141375.765625
2144,113335.390625
2145,137977.4375
2146,154078.1875
2147,148592.65625
2148,135867.984375
2149,150373.984375
2150,215272.78125
2151,112170.046875
2152,175513.21875
2153,171482.734375
2154,118030.460938
2155,140757.546875
2156,283565.0
2157,237776.03125
2158,230384.171875
2159,209638.78125
2160,177403.984375
2161,243304.953125
2162,385192.21875
2163,372397.6875
2164,249711.234375
2165,185303.109375
2166,150095.90625
2167,214983.875
2168,196669.828125
2169,197501.3125
2170,218202.171875
2171,151510.25
2172,130530.625
2173,159542.25
2174,229506.875
2175,304997.59375
2176,322202.4375
2177,237583.4375
2178,210611.03125
2179,141847.265625
2180,225583.578125
2181,190743.25
2182,215881.390625
2183,188664.3125
2184,131143.5
2185,117537.054688
2186,147424.859375
2187,145983.546875
2188,148748.78125
2189,203358.734375
2190,79729.25
2191,83900.8984375
2192,98568.3046875
2193,99725.609375
2194,106748.429688
2195,114514.84375
2196,102154.585938
2197,113234.507812
2198,153809.328125
2199,169425.6875
2200,150092.578125
2201,152425.609375
2202,204926.421875
2203,146396.71875
2204,190708.140625
2205,119315.796875
2206,160869.875
2207,214170.578125
2208,251795.765625
2209,213825.75
2210,117502.671875
2211,113836.6875
2212,114985.414062
2213,108788.460938
2214,139285.390625
2215,104220.070312
2216,144152.0
2217,84055.046875
2218,88781.25
2219,83123.3515625
2220,84492.703125
2221,326758.84375
2222,267131.125
2223,295754.5
2224,216951.265625
2225,113125.046875
2226,190277.609375
2227,201534.921875
2228,260289.453125
2229,235734.8125
2230,141662.453125
2231,218423.28125
2232,176096.78125
2233,176389.578125
2234,239053.671875
2235,220592.5625
2236,271898.03125
2237,348522.15625
2238,195602.109375
2239,119336.4375
2240,156692.3125
2241,174648.609375
2242,132242.078125
2243,130884.867188
2244,107673.242188
2245,107342.84375
2246,145458.328125
2247,107530.664062
2248,128329.304688
2249,126153.570312
2250,134588.609375
2251,130053.53125
2252,172147.421875
2253,150914.375
2254,174343.796875
2255,184810.0625
2256,186315.953125
2257,200332.5625
2258,162412.828125
2259,174449.765625
2260,176480.890625
2261,194161.75
2262,209749.328125
2263,345700.09375
2264,501948.375
2265,205734.1875
2266,293494.34375
2267,366072.5
2268,436997.90625
2269,147665.65625
2270,195645.140625
2271,216219.640625
2272,211265.015625
2273,165599.59375
2274,178774.578125
2275,158264.59375
2276,185055.515625
2277,182260.640625
2278,149958.328125
2279,128411.101562
2280,125455.867188
2281,164281.25
2282,187319.65625
2283,104950.828125
2284,113812.53125
2285,145825.890625
2286,124630.1875
2287,345970.59375
2288,273485.21875
2289,400219.0
2290,461192.1875
2291,327820.6875
2292,441522.375
2293,499158.0625
2294,403454.0625
2295,459031.1875
2296,254207.546875
2297,313160.0625
2298,296529.65625
2299,395529.5625
2300,344817.03125
2301,273875.15625
2302,241786.015625
2303,243734.609375
2304,243302.859375
2305,179527.25
2306,172779.515625
2307,183605.921875
2308,222856.5
2309,278186.90625
2310,207087.625
2311,194405.015625
2312,190433.890625
2313,176327.4375
2314,177951.0625
2315,179139.0
2316,197477.859375
2317,176873.484375
2318,180870.4375
2319,183377.8125
2320,199890.671875
2321,236294.875
2322,177967.375
2323,181415.484375
2324,165969.4375
2325,213094.328125
2326,172349.453125
2327,215083.078125
2328,228557.21875
2329,182367.734375
2330,176759.53125
2331,362355.65625
2332,389200.0
2333,318314.4375
2334,259288.953125
2335,264074.53125
2336,337080.4375
2337,218503.109375
2338,291841.0625
2339,215746.703125
2340,416818.8125
2341,233982.1875
2342,233505.375
2343,220973.40625
2344,227731.8125
2345,242321.390625
2346,214514.265625
2347,197887.65625
2348,229242.59375
2349,177885.53125
2350,286118.875
2351,247525.890625
2352,253609.359375
2353,258268.125
2354,134852.4375
2355,160950.015625
2356,159676.375
2357,197467.078125
2358,195677.90625
2359,125948.101562
2360,119938.203125
2361,142936.75
2362,274316.15625
2363,132062.59375
2364,160279.078125
2365,216863.421875
2366,193175.875
2367,218125.71875
2368,215742.53125
2369,221676.859375
2370,162959.34375
2371,163811.625
2372,195315.9375
2373,280018.40625
2374,313920.21875
2375,250897.84375
2376,329987.84375
2377,388435.90625
2378,141487.125
2379,205191.0
2380,145279.765625
2381,164432.25
2382,199888.0
2383,203273.265625
2384,241789.0625
2385,155434.75
2386,135079.953125
2387,136588.859375
2388,107375.414062
2389,133628.65625
2390,141485.125
2391,138177.0625
2392,116838.703125
2393,165686.546875
2394,140206.828125
2395,202766.734375
2396,140335.171875
2397,214059.9375
2398,133086.265625
2399,61176.6953125
2400,64981.2578125
2401,117246.070312
2402,139027.765625
2403,126210.9375
2404,145161.546875
2405,156947.515625
2406,145593.515625
2407,130167.4375
2408,145520.265625
2409,123690.96875
2410,167804.078125
2411,123938.539062
2412,153116.3125
2413,128755.734375
2414,147033.921875
2415,132104.921875
2416,133146.09375
2417,131873.390625
2418,130071.570312
2419,116248.015625
2420,128075.320312
2421,146006.359375
2422,123126.710938
2423,131094.765625
2424,154380.21875
2425,260834.8125
2426,131140.171875
2427,137037.671875
2428,174425.140625
2429,115991.929688
2430,133385.140625
2431,117273.4375
2432,138278.53125
2433,143733.609375
2434,131997.375
2435,147218.125
2436,104871.726562
2437,109305.382812
2438,124671.914062
2439,112237.765625
2440,121204.359375
2441,104277.335938
2442,97148.4140625
2443,119069.164062
2444,118418.976562
2445,86641.0703125
2446,132434.453125
2447,188248.890625
2448,132977.359375
2449,107203.507812
2450,152489.625
2451,128727.140625
2452,188742.59375
2453,95802.3046875
2454,130435.804688
2455,130023.375
2456,138285.6875
2457,126104.773438
2458,121828.835938
2459,114712.117188
2460,139571.421875
2461,114590.007812
2462,133596.984375
2463,123888.9375
2464,165208.984375
2465,141082.984375
2466,109274.367188
2467,149174.015625
2468,76498.9375
2469,74154.140625
2470,178756.65625
2471,215480.671875
2472,161648.3125
2473,115866.65625
2474,87492.2734375
2475,216198.171875
2476,114399.179688
2477,137168.828125
2478,158157.0
2479,111448.765625
2480,147736.578125
2481,114250.5625
2482,135352.859375
2483,110907.101562
2484,120663.492188
2485,132294.796875
2486,156535.96875
2487,172443.984375
2488,155349.40625
2489,153400.515625
2490,153235.078125
2491,100454.179688
2492,191100.625
2493,154094.921875
2494,164839.734375
2495,102078.796875
2496,265399.28125
2497,156006.140625
2498,115980.796875
2499,100435.164062
2500,123425.859375
2501,137468.265625
2502,152640.390625
2503,93276.046875
2504,191647.4375
2505,225066.140625
2506,254809.140625
2507,280234.75
2508,255656.625
2509,212519.734375
2510,224329.046875
2511,179303.625
2512,200990.0625
2513,217174.796875
2514,267185.21875
2515,149864.15625
2516,164560.453125
2517,143712.359375
2518,150409.953125
2519,220727.265625
2520,202117.375
2521,193391.78125
2522,221578.171875
2523,120611.0
2524,137987.140625
2525,143424.546875
2526,134529.734375
2527,109749.015625
2528,129410.679688
2529,139816.015625
2530,129587.023438
2531,238334.25
2532,224028.65625
2533,200027.171875
2534,232897.96875
2535,315282.0
2536,240698.84375
2537,225602.09375
2538,189234.140625
2539,186561.8125
2540,174473.234375
2541,186253.296875
2542,161869.34375
2543,129782.84375
2544,124021.828125
2545,132229.9375
2546,132916.484375
2547,138286.515625
2548,137610.40625
2549,155171.25
2550,215932.90625
2551,137509.703125
2552,127128.117188
2553,67721.0078125
2554,101859.59375
2555,113953.976562
2556,109618.554688
2557,113105.53125
2558,147575.75
2559,139551.0625
2560,143619.21875
2561,152575.296875
2562,142388.6875
2563,146102.046875
2564,203266.0
2565,141065.53125
