Id,SalePrice
1461,126517.835938
1462,159610.84375
1463,178771.5625
1464,186570.625
1465,203479.609375
1466,172087.609375
1467,164196.6875
1468,160826.546875
1469,179631.734375
1470,122156.34375
1471,193378.828125
1472,99132.953125
1473,98440.796875
1474,153224.65625
1475,124772.0625
1476,398699.09375
1477,266926.375
1478,292849.21875
1479,255456.796875
1480,474433.1875
1481,300139.84375
1482,199003.765625
1483,167070.234375
1484,161954.28125
1485,178745.8125
1486,196318.171875
1487,341793.375
1488,241753.890625
1489,211960.5
1490,220601.90625
1491,191898.296875
1492,96309.671875
1493,175637.15625
1494,296899.15625
1495,284364.5
1496,223467.25
1497,176864.890625
1498,156289.921875
1499,157010.765625
1500,145889.140625
1501,178198.96875
1502,151755.21875
1503,312437.03125
1504,234144.703125
1505,223059.0
1506,170783.65625
1507,239738.625
1508,192351.609375
1509,155494.859375
1510,145169.78125
1511,143261.890625
1512,174706.171875
1513,139053.125
1514,182473.015625
1515,196628.734375
1516,157276.375
1517,159317.515625
1518,130395.789062
1519,227003.90625
1520,131907.859375
1521,133265.03125
1522,172653.171875
1523,105001.273438
1524,124051.492188
1525,121153.523438
1526,118700.453125
1527,100720.4375
1528,135572.953125
1529,139524.125
1530,169419.953125
1531,106382.054688
1532,105268.375
1533,157715.890625
1534,121468.765625
1535,161269.203125
1536,115590.1875
1537,64715.1640625
1538,160050.5625
1539,200131.828125
1540,79890.0625
1541,146146.875
1542,143928.5625
1543,206633.265625
1544,91701.8828125
1545,104585.859375
1546,130403.015625
1547,139738.34375
1548,134583.390625
1549,109658.078125
1550,136784.9375
1551,121672.375
1552,134256.109375
1553,156901.46875
1554,102721.289062
1555,174839.1875
1556,87275.0390625
1557,112780.585938
1558,100167.171875
1559,80441.7109375
1560,143651.234375
1561,136453.09375
1562,130576.09375
1563,121741.851562
1564,156849.296875
1565,145284.984375
1566,234951.046875
1567,71154.9921875
1568,222635.9375
1569,131980.453125
1570,132311.40625
1571,122440.367188
1572,146008.515625
1573,254791.875
1574,114962.429688
1575,227568.25
1576,226635.421875
1577,197405.390625
1578,143153.5625
1579,144643.78125
1580,188229.3125
1581,152067.734375
1582,125964.695312
1583,331719.8125
1584,232789.46875
1585,142540.25
1586,80709.078125
1587,95889.6875
1588,142857.546875
1589,101625.367188
1590,131413.046875
1591,92664.171875
1592,121099.976562
1593,127536.875
1594,152153.40625
1595,111145.882812
1596,239642.296875
1597,182510.46875
1598,213578.65625
1599,184777.53125
1600,181210.25
1601,73381.7265625
1602,115627.671875
1603,85346.90625
1604,278672.4375
1605,250557.515625
1606,165850.84375
1607,172527.359375
1608,207149.546875
1609,200201.953125
1610,143207.859375
1611,137416.171875
1612,164806.328125
1613,159354.171875
1614,126658.65625
1615,87344.7265625
1616,64624.9570312
1617,91768.546875
1618,122903.507812
1619,144704.03125
1620,152489.9375
1621,137039.625
1622,131463.59375
1623,273866.5
1624,210330.3125
1625,128241.9375
1626,161087.859375
1627,185094.125
1628,276048.78125
1629,175382.296875
1630,376750.21875
1631,225642.375
1632,260733.46875
1633,167081.21875
1634,180242.328125
1635,178276.9375
1636,149919.4375
1637,189224.390625
1638,210522.078125
1639,175073.078125
1640,253602.796875
1641,172474.03125
1642,216665.484375
1643,224312.84375
1644,219091.6875
1645,189331.171875
1646,152937.671875
1647,162058.9375
1648,128328.757812
1649,137149.765625
1650,116509.460938
1651,126806.796875
1652,100862.328125
1653,99543.25
1654,150029.9375
1655,145454.59375
1656,146424.140625
1657,151234.65625
1658,144872.203125
1659,128450.9375
1660,153053.765625
1661,491133.1875
1662,413461.46875
1663,383350.25
1664,378609.0
1665,319467.21875
1666,313548.09375
1667,355243.34375
1668,337420.875
1669,296459.90625
1670,354731.59375
1671,265221.3125
1672,551661.375
1673,307369.46875
1674,249663.625
1675,180363.65625
1676,180436.234375
1677,216420.609375
1678,468454.3125
1679,387260.5625
1680,336324.09375
1681,265905.375
1682,282662.96875
